datetime,FDOM,Turbidity,Q,Event_no
2019-06-16 19:00:00+00:00,12.45,4.21,239.2324,5
2019-06-16 20:00:00+00:00,12.65,6.69,240.3177,5
2019-06-16 21:00:00+00:00,12.55,5.51,241.0099,5
2019-06-16 22:00:00+00:00,12.6,6.05,242.5948,5
2019-06-16 23:00:00+00:00,12.7,6.85,243.1907,5
2019-06-17 00:00:00+00:00,12.8,4.11,243.987,5
2019-06-17 01:00:00+00:00,12.65,4.29,245.3826,5
2019-06-17 02:00:00+00:00,13.24,5.54,246.5329,5
2019-06-17 03:00:00+00:00,12.75,4.54,246.9332,5
2019-06-17 04:00:00+00:00,12.21,5.3,246.9333,5
2019-06-17 05:00:00+00:00,12.21,4.63,246.0323,5
2019-06-17 06:00:00+00:00,12.06,5.5,245.5825,5
2019-06-17 07:00:00+00:00,11.92,5.54,244.9335,5
2019-06-17 08:00:00+00:00,11.87,4.76,244.0863,5
2019-06-17 09:00:00+00:00,11.77,5.33,242.5951,5
2019-06-17 10:00:00+00:00,11.97,6.71,240.6143,5
2019-06-17 11:00:00+00:00,11.97,3.43,239.0848,5
2019-06-17 12:00:00+00:00,11.67,5.6,237.8553,5
2019-06-17 13:00:00+00:00,11.92,8.62,236.4825,5
2019-06-17 14:00:00+00:00,11.77,8.43,235.0159,5
2019-06-17 15:00:00+00:00,11.53,4.26,234.4305,5
2019-06-17 16:00:00+00:00,11.87,5.89,233.8463,5
2019-06-17 17:00:00+00:00,11.77,8.71,233.9922,5
2019-06-17 18:00:00+00:00,11.82,4.29,234.041,5
2019-06-17 19:00:00+00:00,12.31,7.94,234.7231,5
2019-06-17 20:00:00+00:00,12.11,7.29,235.9443,5
2019-06-17 21:00:00+00:00,12.26,4.15,237.9048,5
2019-06-17 22:00:00+00:00,12.16,7.82,240.0712,5
2019-06-17 23:00:00+00:00,12.41,6.49,242.1489,5
2019-06-18 00:00:00+00:00,12.26,8.95,244.0368,5
2019-06-18 01:00:00+00:00,12.36,9.05,246.0326,5
2019-06-18 02:00:00+00:00,12.31,3.31,247.5853,5
2019-06-18 03:00:00+00:00,12.55,3.43,248.8411,5
2019-06-18 04:00:00+00:00,12.6,4.52,249.3948,5
2019-06-18 05:00:00+00:00,12.01,7.52,250.05,5
2019-06-18 06:00:00+00:00,12.06,3.9,249.8483,5
2019-06-18 07:00:00+00:00,11.87,6.86,249.3445,5
2019-06-18 08:00:00+00:00,12.11,3.48,248.7909,5
2019-06-18 09:00:00+00:00,11.77,7.92,247.6353,5
2019-06-18 10:00:00+00:00,12.01,3.73,246.5328,5
2019-06-18 11:00:00+00:00,11.77,6.69,244.9337,5
2019-06-18 12:00:00+00:00,12.21,6.52,243.8375,5
2019-06-18 13:00:00+00:00,12.26,5.06,242.2477,5
2019-06-18 14:00:00+00:00,12.36,5.28,240.5648,5
2019-06-18 15:00:00+00:00,12.16,4.49,239.0355,5
2019-06-18 16:00:00+00:00,12.45,5.05,238.2974,5
2019-06-18 17:00:00+00:00,12.41,5.72,237.2173,5
2019-06-18 18:00:00+00:00,12.41,4.59,236.629,5
2019-06-18 19:00:00+00:00,12.6,4.4,236.2863,5
2019-06-18 20:00:00+00:00,12.21,4.99,236.5801,5
2019-06-18 21:00:00+00:00,12.21,7.95,237.0211,5
2019-06-18 22:00:00+00:00,12.65,6.58,237.6096,5
2019-06-18 23:00:00+00:00,12.45,6.59,238.4449,5
2019-06-19 00:00:00+00:00,12.5,4.14,238.74,5
2019-06-19 01:00:00+00:00,12.31,7.44,239.3802,5
2019-06-19 02:00:00+00:00,12.55,6.6,239.7746,5
2019-06-19 03:00:00+00:00,12.41,7.05,240.0213,5
2019-06-19 04:00:00+00:00,12.55,5.62,240.0213,5
2019-06-19 05:00:00+00:00,12.41,3.96,239.7253,5
2019-06-19 06:00:00+00:00,12.21,8.42,239.3805,5
2019-06-19 07:00:00+00:00,12.5,4.86,238.2483,5
2019-06-19 08:00:00+00:00,12.8,4.49,237.1683,5
2019-06-19 09:00:00+00:00,15.63,8.79,236.1396,5
2019-06-19 10:00:00+00:00,13.38,9.49,235.0648,5
2019-06-19 11:00:00+00:00,15.63,5.06,233.5059,5
2019-06-19 12:00:00+00:00,13.28,5.92,231.9527,5
2019-06-19 13:00:00+00:00,13.38,4.51,230.6461,5
2019-06-19 14:00:00+00:00,13.14,5.6,229.2957,5
2019-06-19 15:00:00+00:00,12.8,5.26,227.5176,5
2019-06-19 16:00:00+00:00,13.09,4.44,225.5083,5
2019-06-19 17:00:00+00:00,13.24,3.96,224.4112,5
2019-06-19 18:00:00+00:00,13.24,4.92,224.0305,5
2019-06-19 19:00:00+00:00,13.58,3.34,223.7927,5
2019-06-19 20:00:00+00:00,13.87,5.18,224.2684,5
2019-06-19 21:00:00+00:00,13.72,4.59,224.8876,5
2019-06-19 22:00:00+00:00,13.58,3.5,225.842,5
2019-06-19 23:00:00+00:00,14.16,4.81,226.6071,5
2019-06-20 00:00:00+00:00,14.07,4.81,227.8051,5
2019-06-20 01:00:00+00:00,14.16,4.57,228.6217,5
2019-06-20 02:00:00+00:00,15.63,3.84,229.3436,5
2019-06-20 03:00:00+00:00,14.11,3.81,229.7772,5
2019-06-20 04:00:00+00:00,14.07,8.16,229.8254,5
2019-06-20 05:00:00+00:00,14.07,4.88,229.5363,5
2019-06-20 06:00:00+00:00,13.92,3.07,228.9584,5
2019-06-20 07:00:00+00:00,13.97,3.38,228.1892,5
2019-06-20 08:00:00+00:00,13.82,3.8,226.9425,5
2019-06-20 09:00:00+00:00,13.53,3.54,225.5078,5
2019-06-20 10:00:00+00:00,13.63,2.82,224.2211,5
2019-06-20 11:00:00+00:00,15.63,4.49,222.4644,5
2019-06-20 12:00:00+00:00,13.04,6.84,220.8558,5
2019-06-20 13:00:00+00:00,12.89,7.22,219.6306,5
2019-06-20 14:00:00+00:00,13.14,3.67,218.174,5
2019-06-20 15:00:00+00:00,13.14,3.93,217.3306,5
2019-06-20 16:00:00+00:00,12.5,6.07,216.209,5
2019-06-20 17:00:00+00:00,12.99,4.68,215.5094,5
2019-06-20 18:00:00+00:00,12.84,5.29,214.9973,5
2019-06-20 19:00:00+00:00,13.09,4.67,215.0903,5
2019-06-20 20:00:00+00:00,12.89,4.29,215.5094,5
2019-06-20 21:00:00+00:00,13.04,4.11,216.3491,5
2019-06-20 22:00:00+00:00,12.99,2.91,217.0499,5
2019-06-20 23:00:00+00:00,12.89,3.69,218.0334,5
2019-06-21 00:00:00+00:00,12.8,3.12,218.7839,5
2019-06-21 01:00:00+00:00,12.8,2.59,219.2069,5
2019-06-21 02:00:00+00:00,13.09,3.32,220.1483,5
2019-06-21 03:00:00+00:00,13.28,2.62,221.1865,5
2019-06-21 04:00:00+00:00,12.26,2.81,222.512,5
2019-06-21 05:00:00+00:00,12.45,2.94,224.1258,5
2019-06-21 06:00:00+00:00,12.55,8.01,225.3648,5
2019-06-21 07:00:00+00:00,12.21,2.75,226.8947,5
2019-06-21 08:00:00+00:00,11.67,3.76,229.1035,5
2019-06-21 09:00:00+00:00,12.01,4.12,231.1781,5
2019-06-21 10:00:00+00:00,12.01,4.08,233.0203,5
2019-06-21 11:00:00+00:00,11.72,3.27,235.2115,5
2019-06-21 12:00:00+00:00,11.48,3.6,237.3165,5
2019-06-21 13:00:00+00:00,11.82,4.15,240.6152,5
2019-06-21 14:00:00+00:00,11.82,3.92,244.0379,5
2019-06-21 15:00:00+00:00,12.01,3.88,247.2854,5
2019-06-21 16:00:00+00:00,12.06,5.95,250.9104,5
2019-06-21 17:00:00+00:00,11.97,6.43,255.2768,5
2019-06-21 18:00:00+00:00,12.06,4.23,259.9924,5
2019-06-21 19:00:00+00:00,12.01,4,264.7531,5
2019-06-21 20:00:00+00:00,12.21,3.81,269.3504,5
2019-06-21 21:00:00+00:00,11.87,5.46,273.8841,5
2019-06-21 22:00:00+00:00,13.53,7.38,278.1906,5
2019-06-21 23:00:00+00:00,11.87,8.44,281.8335,5
2019-06-22 00:00:00+00:00,11.18,6.54,285.0152,5
2019-06-22 01:00:00+00:00,11.38,8.53,287.6173,5
2019-06-22 02:00:00+00:00,11.23,9.16,289.6322,5
2019-06-22 03:00:00+00:00,11.28,8.09,291.5449,5
2019-06-22 04:00:00+00:00,11.04,7.65,293.0799,5
2019-06-22 05:00:00+00:00,10.99,11.16,294.3441,5
2019-06-22 06:00:00+00:00,10.89,7.88,295.6115,5
2019-06-22 07:00:00+00:00,11.18,6.6,297.3239,5
2019-06-22 08:00:00+00:00,11.43,12.58,298.9307,5
2019-06-22 09:00:00+00:00,11.82,8.6,300.5977,5
2019-06-22 10:00:00+00:00,11.67,9.32,301.8234,5
2019-06-22 11:00:00+00:00,11.82,9.28,305.1284,5
2019-06-22 12:00:00+00:00,12.16,6.63,306.305,5
2019-06-22 13:00:00+00:00,11.82,12.06,307.0342,5
2019-06-22 14:00:00+00:00,11.87,11.05,309.46,5
2019-06-22 15:00:00+00:00,12.11,9.83,312.0658,5
2019-06-22 16:00:00+00:00,12.45,11.48,315.9985,5
2019-06-22 17:00:00+00:00,12.7,6.9,320.2989,5
2019-06-22 18:00:00+00:00,12.65,10.53,324.3436,5
2019-06-22 19:00:00+00:00,13.19,13.72,329.9351,5
2019-06-22 20:00:00+00:00,13.58,11.54,336.6395,5
2019-06-22 21:00:00+00:00,13.87,10.27,343.9536,5
2019-06-22 22:00:00+00:00,14.31,10.59,352.0788,5
2019-06-22 23:00:00+00:00,14.9,9.9,358.7081,5
2019-06-23 00:00:00+00:00,15.14,14.26,363.9889,5
2019-06-23 01:00:00+00:00,15.78,10.92,368.8124,5
2019-06-23 02:00:00+00:00,16.36,14.59,371.6099,5
2019-06-23 03:00:00+00:00,17,12.26,372.5453,5
2019-06-23 04:00:00+00:00,16.9,17.49,372.4829,5
2019-06-23 05:00:00+00:00,17.68,21.88,371.1117,5
2019-06-23 06:00:00+00:00,18.07,28.83,368.8114,5
2019-06-23 07:00:00+00:00,18.46,30.37,365.9619,5
2019-06-23 08:00:00+00:00,19.15,27.95,362.8167,5
2019-06-23 09:00:00+00:00,19.39,22.04,360.4209,5
2019-06-23 10:00:00+00:00,19.88,15.98,357.6673,5
2019-06-23 11:00:00+00:00,20.27,19.93,354.8644,5
2019-06-23 12:00:00+00:00,20.17,21.86,352.0731,5
2019-06-23 13:00:00+00:00,20.71,13.06,349.5949,5
2019-06-23 14:00:00+00:00,21.44,11.02,347.006,5
2019-06-23 15:00:00+00:00,21.34,8.55,344.607,5
2019-06-23 16:00:00+00:00,22.08,14.39,342.3955,5
2019-06-23 17:00:00+00:00,22.17,13.26,340.6084,5
2019-06-23 18:00:00+00:00,23.05,14.59,338.5887,5
2019-06-23 19:00:00+00:00,22.42,15.16,336.9306,5
2019-06-23 20:00:00+00:00,22.32,7.34,334.7458,5
2019-06-23 21:00:00+00:00,22.52,8.84,332.8038,5
2019-06-23 22:00:00+00:00,22.86,11.28,330.6334,5
2019-06-23 23:00:00+00:00,22.66,11.36,328.6461,5
2019-06-24 00:00:00+00:00,22.32,13.04,326.1411,5
2019-06-24 01:00:00+00:00,22.91,5.74,323.4158,5
2019-06-24 02:00:00+00:00,22.81,13.4,320.7592,5
2019-06-24 03:00:00+00:00,22.52,8.17,318.0003,5
2019-06-24 04:00:00+00:00,22.12,5.74,315.3111,5
2019-06-24 05:00:00+00:00,22.03,6.36,312.4632,5
2019-06-24 06:00:00+00:00,21.64,8.06,309.5733,5
2019-06-24 07:00:00+00:00,22.27,7.51,306.5846,5
2019-06-24 08:00:00+00:00,21.25,6.63,302.9972,5
2019-06-24 09:00:00+00:00,21.68,10.36,299.487,5
2019-06-24 10:00:00+00:00,22.03,6.55,296.3849,5
2019-06-24 11:00:00+00:00,21.39,7.67,292.8065,5
2019-06-24 12:00:00+00:00,21.2,11.34,289.1971,5
2019-06-24 13:00:00+00:00,20.95,4.59,285.9357,5
2019-06-24 14:00:00+00:00,21.25,5.19,282.4254,5
2019-06-24 15:00:00+00:00,20.81,5.73,279.526,5
2019-06-24 16:00:00+00:00,21.68,3.94,277.1757,5
2019-06-24 17:00:00+00:00,21.64,5.12,275.1015,5
2019-06-24 18:00:00+00:00,21.54,4.89,272.8768,5
2019-06-24 19:00:00+00:00,20.71,4.54,271.0831,5
2019-06-24 20:00:00+00:00,20.61,4.09,269.6629,5
2019-06-24 21:00:00+00:00,20.51,5.33,268.6661,5
2019-06-24 22:00:00+00:00,20.85,4.87,267.8281,5
2019-06-24 23:00:00+00:00,20.51,7.33,267.1484,5
2019-06-25 00:00:00+00:00,19.73,7.35,266.2087,5
2019-06-25 01:00:00+00:00,19.39,5.04,265.4791,5
2019-06-25 02:00:00+00:00,19.98,5.63,264.5946,5
2019-06-25 03:00:00+00:00,19.05,4.59,263.8153,5
2019-06-25 04:00:00+00:00,19.24,3.94,262.4681,5
2019-06-25 05:00:00+00:00,19.58,3.5,260.7111,5
2019-06-25 06:00:00+00:00,19.05,8.98,259.1148,5
2019-06-25 07:00:00+00:00,19.54,2.29,257.5752,5
2019-06-25 08:00:00+00:00,18.66,5.1,255.4279,5
2019-06-25 09:00:00+00:00,18.41,5.9,253.5946,5
2019-06-25 10:00:00+00:00,18.12,3.57,251.4651,5
2019-06-25 11:00:00+00:00,18.17,3.86,249.3951,5
2019-06-25 12:00:00+00:00,18.46,4.44,247.736,5
2019-06-25 13:00:00+00:00,17.83,3.62,246.0325,5
2019-06-25 14:00:00+00:00,17.83,6.59,244.5349,5
2019-06-25 15:00:00+00:00,17.39,3.04,242.7441,5
2019-06-25 16:00:00+00:00,17.63,4.33,241.158,5
2019-06-25 17:00:00+00:00,17.34,3.74,240.0707,5
2019-06-25 18:00:00+00:00,17.73,3.34,239.1339,5
2019-06-25 19:00:00+00:00,17.29,5.28,238.1991,5
2019-06-25 20:00:00+00:00,17.68,3.98,237.3643,5
2019-06-25 21:00:00+00:00,17.34,5.16,236.5801,5
2019-06-25 22:00:00+00:00,17.58,2.95,236.0417,5
2019-06-25 23:00:00+00:00,17.19,5.99,235.4552,5
2019-06-26 00:00:00+00:00,17.78,3.25,234.6256,5
2019-06-26 01:00:00+00:00,17.44,4.12,233.9922,5
2019-06-26 02:00:00+00:00,17.19,2.79,233.1169,5
2019-06-26 03:00:00+00:00,17.14,3.02,232.4371,5
2019-06-26 04:00:00+00:00,17.39,3.12,231.4198,5
2019-06-26 05:00:00+00:00,17.29,2.57,230.3081,5
2019-06-26 06:00:00+00:00,17.68,2.5,229.3437,5
2019-06-26 07:00:00+00:00,17.14,2.25,228.0454,5
2019-06-26 08:00:00+00:00,17.05,4.15,226.2725,5
2019-06-26 09:00:00+00:00,17.09,2.71,224.3643,5
2019-06-26 10:00:00+00:00,16.36,2.82,222.6063,5
2019-06-26 11:00:00+00:00,16.36,2.95,220.9505,5
2019-06-26 12:00:00+00:00,16.21,3.03,219.4422,5
2019-06-26 13:00:00+00:00,16.17,3.1,217.425,5
2019-06-26 14:00:00+00:00,16.07,2.73,215.6496,5
2019-06-26 15:00:00+00:00,16.07,3.71,214.5788,5
2019-06-26 16:00:00+00:00,16.02,2.84,213.2795,5
2019-06-26 17:00:00+00:00,16.17,3.04,213.233,5
2019-06-26 18:00:00+00:00,16.12,3.66,213.3256,5
2019-06-26 19:00:00+00:00,16.17,2.24,211.8468,5
2019-06-26 20:00:00+00:00,16.31,2.59,212.1695,5
2019-06-26 21:00:00+00:00,16.36,2.55,211.9383,5
2019-06-26 22:00:00+00:00,16.31,2.45,211.4764,5
2019-06-26 23:00:00+00:00,16.17,3.04,211.9842,5
2019-06-27 00:00:00+00:00,16.07,2.32,212.6311,5
2019-06-27 01:00:00+00:00,16.41,2.31,213.2793,5
2019-06-27 02:00:00+00:00,16.17,2.35,213.3719,5
2019-06-27 03:00:00+00:00,16.41,2.4,212.4006,5
2019-06-27 04:00:00+00:00,16.61,2.42,213.5112,5
2019-06-27 05:00:00+00:00,16.07,2.16,214.5788,5
2019-06-27 06:00:00+00:00,16.07,3.15,215.6028,5
2019-06-27 07:00:00+00:00,15.78,3.04,216.5357,5
2019-06-27 08:00:00+00:00,15.78,2.92,217.0966,5
2019-06-27 09:00:00+00:00,17.39,2.4,217.752,5
2019-06-27 10:00:00+00:00,15.14,2.56,218.3145,5
2019-06-27 11:00:00+00:00,15.29,3.09,218.4084,5
2019-06-27 12:00:00+00:00,14.75,4.24,217.8925,5
2019-06-27 13:00:00+00:00,15.48,3.79,217.752,5
2019-06-27 14:00:00+00:00,14.41,4.68,217.7051,5
2019-06-27 15:00:00+00:00,14.55,4.63,217.2837,5
2019-06-27 16:00:00+00:00,14.6,3.81,216.9563,5
2019-06-27 17:00:00+00:00,19.54,4.35,216.7226,5
2019-06-27 18:00:00+00:00,15.38,3.33,216.489,5
2019-06-27 19:00:00+00:00,16.07,2.13,216.3022,5
2019-06-27 20:00:00+00:00,15.53,3.46,216.1623,5
2019-06-27 21:00:00+00:00,15.68,2.3,215.6958,5
2019-06-27 22:00:00+00:00,16.31,4.4,215.1369,5
2019-06-27 23:00:00+00:00,16.07,4.25,215.0437,5
2019-06-28 00:00:00+00:00,16.07,2.04,215.23,5
2019-06-28 01:00:00+00:00,16.41,2.98,215.2765,5
2019-06-28 02:00:00+00:00,17.68,2.24,214.4399,5
2019-06-28 03:00:00+00:00,16.31,4.08,212.8625,5
2019-06-28 04:00:00+00:00,16.21,2.97,212.0306,5
2019-06-28 05:00:00+00:00,15.87,4.18,210.2794,5
2019-06-28 06:00:00+00:00,15.78,2.97,209.7735,5
2019-06-28 07:00:00+00:00,15.68,3.21,209.0397,5
2019-06-28 08:00:00+00:00,15.53,1.94,207.53,5
2019-06-28 09:00:00+00:00,15.87,2.15,206.0718,5
2019-06-28 10:00:00+00:00,15.63,3.69,204.0303,5
2019-06-28 11:00:00+00:00,15.97,3.47,202.4946,5
2019-06-28 12:00:00+00:00,15.73,3.07,201.19,5
2019-06-28 13:00:00+00:00,15.63,4.73,199.5323,5
2019-06-28 14:00:00+00:00,15.68,3.73,197.4366,5
2019-06-28 15:00:00+00:00,15.78,2.98,195.7508,5
2019-06-28 16:00:00+00:00,15.53,1.9,194.2048,5
2019-06-28 17:00:00+00:00,15.97,2.1,192.5781,5
2019-06-28 18:00:00+00:00,15.58,2.98,191.0457,5
2019-06-28 19:00:00+00:00,16.02,3.81,189.8677,5
2019-06-28 20:00:00+00:00,16.12,3.22,188.7379,5
2019-06-28 21:00:00+00:00,16.61,2.95,187.1786,5
2019-06-28 22:00:00+00:00,16.02,2.95,185.6695,5
2019-06-28 23:00:00+00:00,16.36,2.48,184.124,5
2019-06-29 00:00:00+00:00,16.31,3.04,182.5004,5
2019-06-29 01:00:00+00:00,16.41,1.96,181.011,5
2019-06-29 02:00:00+00:00,16.51,1.89,179.9094,5
2019-06-29 03:00:00+00:00,17.09,2.18,178.6845,5
2019-06-29 04:00:00+00:00,27.25,3.68,179.9112,5
2019-06-29 05:00:00+00:00,18.07,1.96,185.1631,5
2019-06-29 06:00:00+00:00,17.05,2.26,191.3983,5
2019-06-29 07:00:00+00:00,16.95,2.45,193.7202,5
2019-06-29 08:00:00+00:00,18.56,1.99,194.6898,5
2019-06-29 09:00:00+00:00,16.95,4.31,195.2638,5
2019-06-29 10:00:00+00:00,17.88,2.54,195.3964,5
2019-06-29 11:00:00+00:00,17.29,5.65,195.3964,5
2019-06-29 12:00:00+00:00,22.66,2.58,195.5733,5
2019-06-29 13:00:00+00:00,17.19,2.59,195.8388,5
2019-06-29 14:00:00+00:00,16.95,2.17,195.5733,5
2019-06-29 15:00:00+00:00,16.75,4.12,195.2196,5
2019-06-29 16:00:00+00:00,17.05,7.74,194.4692,5
2019-06-29 17:00:00+00:00,17.73,4.28,193.5883,5
2019-06-29 18:00:00+00:00,17.73,1.99,192.5777,5
2019-06-29 19:00:00+00:00,17.48,2.73,191.8764,5
2019-06-29 20:00:00+00:00,17.48,2.95,191.0455,5
2019-06-29 21:00:00+00:00,18.17,2.91,190.1726,5
2019-06-29 22:00:00+00:00,18.32,2.02,189.9548,5
2019-06-29 23:00:00+00:00,18.71,2.76,189.8677,5
2019-06-30 00:00:00+00:00,22.03,1.96,189.7371,5
2019-06-30 01:00:00+00:00,19.58,2.54,189.65,5
2019-06-30 02:00:00+00:00,20.22,2.29,189.7806,5
2019-06-30 03:00:00+00:00,20.22,3.36,189.7371,5
2019-06-30 04:00:00+00:00,20.51,2.53,189.563,5
2019-06-30 05:00:00+00:00,20.61,1.75,188.9546,5
2019-06-30 06:00:00+00:00,20.51,2.99,188.347,5
2019-06-30 07:00:00+00:00,20.71,2.66,187.3946,5
2019-06-30 08:00:00+00:00,20.66,2.38,186.0139,5
2019-06-30 09:00:00+00:00,20.61,2.81,184.4668,5
2019-06-30 10:00:00+00:00,20.71,2.05,182.5009,5
2019-06-30 11:00:00+00:00,20.32,4.57,180.4175,5
2019-06-30 12:00:00+00:00,20.37,2.56,179.1487,5
2019-06-30 13:00:00+00:00,20.27,2.27,177.7168,5
2019-06-30 14:00:00+00:00,20.22,2.91,176.0397,5
2019-06-30 15:00:00+00:00,20.37,2.01,174.7456,5
2019-06-30 16:00:00+00:00,20.32,1.85,173.4568,5
2019-06-30 17:00:00+00:00,20.22,5.84,172.0495,5
2019-06-30 18:00:00+00:00,20.27,2.56,170.4835,5
2019-06-30 19:00:00+00:00,20.37,1.97,169.0476,5
2019-06-30 20:00:00+00:00,20.66,2.16,167.8631,5
2019-06-30 21:00:00+00:00,20.76,2.41,166.7234,5
2019-06-30 22:00:00+00:00,21.39,3.85,165.75,5
2019-06-30 23:00:00+00:00,21.34,2.41,164.9007,5
2019-07-01 00:00:00+00:00,21.54,3.04,164.1343,5
2019-07-01 01:00:00+00:00,21.78,2.36,163.4905,5
2019-07-01 02:00:00+00:00,22.27,2.91,162.4473,5
2019-07-01 03:00:00+00:00,21.83,1.73,161.2478,5
2019-07-01 04:00:00+00:00,21.64,2.99,160.0132,5
2019-07-01 05:00:00+00:00,21.54,1.79,158.942,5
2019-07-01 06:00:00+00:00,21.44,1.74,158.2696,5
2019-07-01 07:00:00+00:00,21.29,2.39,157.0475,5
2019-07-01 08:00:00+00:00,21.34,1.42,156.0653,5
2019-07-01 09:00:00+00:00,21.34,1.76,155.1258,5
2019-07-01 10:00:00+00:00,21.54,1.8,154.2669,5
2019-07-01 11:00:00+00:00,21.68,1.79,153.8774,5
2019-07-01 12:00:00+00:00,21.15,4.94,153.3719,5
2019-07-01 13:00:00+00:00,21.15,1.74,152.751,5
2019-07-01 14:00:00+00:00,20.95,4.14,152.2861,5
